programevent_id,name_de,eventbegin,channel,market,turnover
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,section-win,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,next-point-halftime,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,standard,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,handicap,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,points-more-less-rest-halftime,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,standard-rest,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,next-point,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,score-both,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,points-more-less-rest,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,section-win,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,next-point-halftime,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,next-point,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,point-bet,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,points-more-less-than,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,team-scores,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,section-points-more-less,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,section-points-more-less,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,points-more-less-than,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,standard,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,points-more-less-rest,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,points-more-less-rest-halftime,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,score-both,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,point-bet,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,handicap,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,double-chance,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,double-chance,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Retail,standard-rest,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,goal-scorer,
198666210,RB Leipzig - Hannover 96 ,2017-11-04 15:30:40,Online,head-to-head,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,totals-team-wins,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,section-points-more-less,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,points-more-less-rest,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,handicap,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,next-point-halftime,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,section-win,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,standard,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,next-point,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,standard-rest,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,double-chance,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,double-chance,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,next-point-halftime,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,score-both,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,next-point,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,goal-scorer,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,totals-team-wins,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,points-more-less-than,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,point-bet,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,team-scores,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,points-more-less-rest-halftime,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,score-both,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,section-points-more-less,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,points-more-less-rest,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,standard,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,points-more-less-rest-halftime,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,points-more-less-than,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,section-win,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,standard-rest,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Online,point-bet,
198665810,Borussia M'gladbach - FSV Mainz 05 ,2017-11-04 15:31:30,Retail,handicap,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,halftime-fulltime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,next-point-halftime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,section-points-more-less,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,section-win,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,section-points-more-less,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,team-to-win-to-nil,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,standard-rest,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,points-more-less-rest,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,standard,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,correct-score-live,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,points-more-less-than,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,section-win,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,goal-scorer-team-wins,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,correct-score-live,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,player-yellow-card,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,goal-scorer-team-wins,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,first-scorer,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,standard-rest,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,head-to-head,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,points-more-less-rest-halftime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,next-point-halftime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,number-of-points-2,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,next-point,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,next-point,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,handicap,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,score-both-halftime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,totals-team-wins,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,double-chance,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,points-more-less-rest,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,team-scores,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,team-points-more-less,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,double-chance,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,handicap,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,standard,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,team-scores,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,point-bet,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,score-both,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,corner-kicks-more-less-than,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,team-points-more-less,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,score-both-halftime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,totals-team-wins,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,goal-scorer,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,goal-scorer-rest,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,standard-rest-halftime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,custom-place-yes-no,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,number-of-points-2,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,goal-scorer-min-2,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,points-more-less-than,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,point-bet,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,custom-place-yes-no,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,points-more-less-rest-halftime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,halftime-fulltime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,score-both,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Online,goal-scorer-halftime,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,goal-scorer,
198666310,Borussia Dortmund - Bayern München ,2017-11-04 18:32:19,Retail,standard-rest-halftime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,score-both,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,halftime-fulltime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,double-chance,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,point-bet,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,points-more-less-rest-halftime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,point-bet,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,team-points-more-less,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,section-win,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,score-both-halftime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,standard-rest,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,score-both-halftime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,team-points-more-less,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,double-chance,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,section-win,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,head-to-head,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,section-points-more-less,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,points-more-less-rest-halftime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,next-point,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,handicap,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,halftime-fulltime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,standard,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,section-points-more-less,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,points-more-less-rest,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,standard-rest-halftime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,team-scores,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,points-more-less-than,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,score-both,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,standard,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,points-more-less-than,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,standard-rest,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,next-point-halftime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,points-more-less-rest,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Retail,next-point-halftime,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,handicap,
198666410,1.FC Köln - 1899 Hoffenheim,2017-11-05 15:30:23,Online,next-point,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,points-more-less-than,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,score-both,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,score-both-halftime,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,team-scores,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,halftime-fulltime,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,standard,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,double-chance,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,goal-scorer,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,section-win,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,goal-scorer-rest,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,team-points-more-less,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,standard-rest-halftime,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,standard-rest-halftime,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,number-of-points-2,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,section-points-more-less,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,double-chance,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,points-more-less-rest,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,section-points-more-less,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,head-to-head,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,correct-score-live,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,handicap,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,point-bet,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,score-both,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,team-points-more-less,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,standard-rest,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,standard,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,points-more-less-rest-halftime,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,points-more-less-rest,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,halftime-fulltime,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,section-win,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,next-point,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,handicap,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,points-more-less-than,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,number-of-points-2,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,next-point,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,points-more-less-rest-halftime,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Retail,standard-rest,
198666510,VfL Wolfsburg - Hertha BSC ,2017-11-05 18:01:10,Online,point-bet,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,standard-rest,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,standard,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,team-points-more-less,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,points-more-less-rest-halftime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,section-win,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,next-point-halftime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,next-point,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,halftime-fulltime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,halftime-fulltime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,point-bet,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,correct-score-live,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,points-more-less-rest,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,double-chance,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,section-points-more-less,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,points-more-less-than,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,totals-team-wins,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,points-more-less-rest,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,team-scores,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,team-points-more-less,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,points-more-less-than,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,score-both,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,standard-rest-halftime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,goal-scorer,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,score-both-halftime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,double-chance,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,section-points-more-less,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,goal-scorer-rest,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,head-to-head,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,handicap,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,next-point-halftime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,score-both-halftime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,goal-scorer-team-wins,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,standard,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,totals-team-wins,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,score-both,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,next-point,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Retail,points-more-less-rest-halftime,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,handicap,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,section-win,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,standard-rest,
199198410,VfB Stuttgart - Borussia Dortmund,2017-11-17 20:30:34,Online,point-bet,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,point-bet,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,halftime-fulltime,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,points-more-less-rest-halftime,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,team-scores,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,goal-scorer,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,score-both,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,handicap,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,next-point-halftime,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,standard,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,points-more-less-than,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,double-chance,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,standard,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,points-more-less-than,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,handicap,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,standard-rest,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,score-both-halftime,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,section-points-more-less,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,double-chance,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,points-more-less-rest,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,head-to-head,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,standard-rest,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,point-bet,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,score-both,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,next-point,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,next-point,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Retail,section-win,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,points-more-less-rest-halftime,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,section-win,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,section-points-more-less,
199198510,1899 Hoffenheim - Eintracht Frankfurt,2017-11-18 15:30:05,Online,points-more-less-rest,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,standard,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,head-to-head,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,handicap,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,team-scores,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,points-more-less-rest-halftime,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,standard-rest,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,goal-scorer,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,handicap,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,score-both,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,next-point-halftime,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,point-bet,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,section-points-more-less,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,section-win,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,totals-team-wins,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,score-both-halftime,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,halftime-fulltime,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,next-point,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,team-points-more-less,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,team-points-more-less,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,standard-rest,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,double-chance,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,score-both-halftime,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,double-chance,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,score-both,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,next-point,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,halftime-fulltime,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,section-points-more-less,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,points-more-less-than,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Retail,points-more-less-rest,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,points-more-less-rest-halftime,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,standard,
199198710,Bayer Leverkusen - RB Leipzig,2017-11-18 15:30:08,Online,points-more-less-than,
